ZipCode,MedianIncome
1720,G: 120-140k
8062,G: 120-140k
8063,C: 40-60k
8065,D: 60-80k
8066,C: 40-60k
8067,D: 60-80k
8068,C: 40-60k
8069,C: 40-60k
8070,C: 40-60k
8071,D: 60-80k
1035,D: 60-80k
1721,F: 100-120k
8072,D: 60-80k
8075,D: 60-80k
8077,E: 80-100k
8078,D: 60-80k
8079,C: 40-60k
8080,E: 80-100k
8081,E: 80-100k
8083,D: 60-80k
1730,F: 100-120k
8084,D: 60-80k
8085,F: 100-120k
8086,D: 60-80k
8087,D: 60-80k
8088,D: 60-80k
8089,D: 60-80k
8090,D: 60-80k
8091,C: 40-60k
8092,D: 60-80k
8093,C: 40-60k
1731,E: 80-100k
8094,D: 60-80k
8095,C: 40-60k
8096,D: 60-80k
8097,D: 60-80k
8098,E: 80-100k
8102,A: 0-20k
8103,B: 20-40k
8104,B: 20-40k
8105,B: 20-40k
8106,D: 60-80k
1740,H: 140-160k
8107,C: 40-60k
8108,E: 80-100k
8109,D: 60-80k
8110,C: 40-60k
8201,D: 60-80k
8202,D: 60-80k
8203,C: 40-60k
8204,C: 40-60k
8205,D: 60-80k
8210,D: 60-80k
1741,I: 160-180k
8212,C: 40-60k
8215,D: 60-80k
8221,E: 80-100k
8223,D: 60-80k
8224,C: 40-60k
8225,D: 60-80k
8226,C: 40-60k
8230,D: 60-80k
8232,C: 40-60k
1742,G: 120-140k
8234,D: 60-80k
8241,E: 80-100k
8242,C: 40-60k
8243,D: 60-80k
8244,C: 40-60k
8247,E: 80-100k
8248,J: 200-220k
8251,C: 40-60k
1745,F: 100-120k
8260,C: 40-60k
8270,D: 60-80k
8302,C: 40-60k
8310,C: 40-60k
8311,D: 60-80k
8312,D: 60-80k
8314,D: 60-80k
8316,C: 40-60k
8317,D: 60-80k
8318,D: 60-80k
1746,F: 100-120k
8319,E: 80-100k
8321,B: 20-40k
8322,D: 60-80k
8323,D: 60-80k
8324,D: 60-80k
8326,D: 60-80k
8327,D: 60-80k
8328,C: 40-60k
8329,D: 60-80k
1747,E: 80-100k
8330,D: 60-80k
8332,C: 40-60k
8340,E: 80-100k
8341,B: 20-40k
8343,E: 80-100k
8344,D: 60-80k
8345,C: 40-60k
8346,C: 40-60k
8348,C: 40-60k
8349,C: 40-60k
1748,G: 120-140k
8350,C: 40-60k
8352,D: 60-80k
8353,D: 60-80k
8360,C: 40-60k
8361,D: 60-80k
8401,B: 20-40k
8402,D: 60-80k
8403,F: 100-120k
8406,C: 40-60k
8501,F: 100-120k
1036,E: 80-100k
1749,D: 60-80k
8502,I: 160-180k
8505,E: 80-100k
8510,G: 120-140k
8511,E: 80-100k
8512,E: 80-100k
8514,E: 80-100k
8515,G: 120-140k
8518,D: 60-80k
8520,E: 80-100k
8525,G: 120-140k
1752,D: 60-80k
8527,E: 80-100k
8530,E: 80-100k
8533,E: 80-100k
8534,G: 120-140k
8535,H: 140-160k
8536,E: 80-100k
8540,G: 120-140k
8542,D: 60-80k
8550,J: 180-200k
1754,E: 80-100k
8551,F: 100-120k
8553,F: 100-120k
8554,D: 60-80k
8555,D: 60-80k
8558,I: 160-180k
8559,F: 100-120k
8560,G: 120-140k
8562,D: 60-80k
8608,A: 0-20k
1756,F: 100-120k
8609,B: 20-40k
8610,C: 40-60k
8611,B: 20-40k
8618,C: 40-60k
8619,D: 60-80k
8620,E: 80-100k
8628,E: 80-100k
8629,C: 40-60k
8638,C: 40-60k
8640,C: 40-60k
1757,D: 60-80k
8641,C: 40-60k
8648,E: 80-100k
8690,E: 80-100k
8691,F: 100-120k
8701,C: 40-60k
8720,G: 120-140k
8721,D: 60-80k
8722,D: 60-80k
8723,D: 60-80k
8724,D: 60-80k
1760,F: 100-120k
8730,G: 120-140k
8731,D: 60-80k
8732,D: 60-80k
8733,D: 60-80k
8734,E: 80-100k
8735,D: 60-80k
8736,F: 100-120k
8738,F: 100-120k
8740,D: 60-80k
8741,E: 80-100k
1770,H: 140-160k
8742,E: 80-100k
8750,F: 100-120k
8751,B: 20-40k
8752,D: 60-80k
8753,D: 60-80k
8755,D: 60-80k
8757,B: 20-40k
8758,D: 60-80k
8759,B: 20-40k
8801,F: 100-120k
1772,H: 140-160k
8802,F: 100-120k
8804,E: 80-100k
8805,D: 60-80k
8807,F: 100-120k
8809,E: 80-100k
8810,F: 100-120k
8812,E: 80-100k
8816,E: 80-100k
8817,E: 80-100k
1773,H: 140-160k
8820,F: 100-120k
8821,D: 60-80k
8822,F: 100-120k
8823,E: 80-100k
8824,G: 120-140k
8825,F: 100-120k
8826,E: 80-100k
8827,F: 100-120k
8828,D: 60-80k
8829,E: 80-100k
1775,G: 120-140k
8830,E: 80-100k
8831,D: 60-80k
8832,B: 20-40k
8833,G: 120-140k
8835,D: 60-80k
8836,H: 140-160k
8837,D: 60-80k
8840,F: 100-120k
8844,F: 100-120k
8846,D: 60-80k
1037,E: 80-100k
1776,I: 160-180k
8848,E: 80-100k
8850,F: 100-120k
8852,F: 100-120k
8853,G: 120-140k
8854,E: 80-100k
8857,E: 80-100k
8859,E: 80-100k
8861,C: 40-60k
8863,E: 80-100k
1778,H: 140-160k
8865,C: 40-60k
8867,G: 120-140k
8869,D: 60-80k
8872,D: 60-80k
8873,E: 80-100k
8876,E: 80-100k
8879,D: 60-80k
8880,D: 60-80k
8882,D: 60-80k
8884,D: 60-80k
1801,E: 80-100k
8886,F: 100-120k
8887,D: 60-80k
8889,G: 120-140k
8901,B: 20-40k
8902,E: 80-100k
8904,D: 60-80k
10001,E: 80-100k
10002,B: 20-40k
10003,E: 80-100k
1803,E: 80-100k
10004,F: 100-120k
10005,G: 120-140k
10006,G: 120-140k
10007,L: 240-260k
10009,C: 40-60k
10010,F: 100-120k
10011,F: 100-120k
10012,F: 100-120k
10013,E: 80-100k
10014,F: 100-120k
1810,G: 120-140k
10016,F: 100-120k
10017,F: 100-120k
10018,F: 100-120k
10019,E: 80-100k
10021,F: 100-120k
10022,G: 120-140k
10023,F: 100-120k
10024,F: 100-120k
10025,D: 60-80k
1821,E: 80-100k
10026,C: 40-60k
10027,C: 40-60k
10028,F: 100-120k
10029,B: 20-40k
10030,B: 20-40k
10031,B: 20-40k
10032,B: 20-40k
10033,C: 40-60k
10034,C: 40-60k
10035,B: 20-40k
1824,F: 100-120k
10036,D: 60-80k
10037,B: 20-40k
10038,D: 60-80k
10039,B: 20-40k
10040,C: 40-60k
10044,E: 80-100k
10065,F: 100-120k
10069,I: 160-180k
10075,F: 100-120k
1826,D: 60-80k
10128,F: 100-120k
10162,J: 180-200k
1827,F: 100-120k
1830,C: 40-60k
10280,H: 140-160k
10282,L: 240-260k
10301,C: 40-60k
10302,C: 40-60k
10303,C: 40-60k
10304,C: 40-60k
1038,D: 60-80k
1832,C: 40-60k
10305,D: 60-80k
10306,D: 60-80k
10307,D: 60-80k
10308,E: 80-100k
10309,E: 80-100k
10310,D: 60-80k
10312,E: 80-100k
10314,D: 60-80k
10451,B: 20-40k
1833,F: 100-120k
10452,B: 20-40k
10453,B: 20-40k
10454,B: 20-40k
10455,B: 20-40k
10456,B: 20-40k
10457,B: 20-40k
10458,B: 20-40k
10459,B: 20-40k
10460,B: 20-40k
10461,C: 40-60k
1834,E: 80-100k
10462,C: 40-60k
10463,C: 40-60k
10464,D: 60-80k
10465,D: 60-80k
10466,C: 40-60k
10467,B: 20-40k
10468,B: 20-40k
10469,C: 40-60k
10470,C: 40-60k
10471,E: 80-100k
1835,D: 60-80k
10472,B: 20-40k
10473,B: 20-40k
10474,B: 20-40k
10475,C: 40-60k
10501,H: 140-160k
10502,H: 140-160k
10504,J: 200-220k
10505,H: 140-160k
10506,J: 200-220k
1840,A: 0-20k
10507,D: 60-80k
10509,E: 80-100k
10510,H: 140-160k
10511,E: 80-100k
10512,E: 80-100k
10514,J: 200-220k
10516,E: 80-100k
10517,E: 80-100k
10518,J: 180-200k
1841,B: 20-40k
10520,F: 100-120k
10522,F: 100-120k
10523,E: 80-100k
10524,F: 100-120k
10526,G: 120-140k
10527,H: 140-160k
10528,F: 100-120k
10530,F: 100-120k
10532,F: 100-120k
10533,G: 120-140k
1843,C: 40-60k
10535,C: 40-60k
10536,H: 140-160k
10537,D: 60-80k
10538,H: 140-160k
10541,F: 100-120k
10543,E: 80-100k
10546,F: 100-120k
10547,E: 80-100k
10548,D: 60-80k
1844,D: 60-80k
10549,E: 80-100k
10550,C: 40-60k
10552,D: 60-80k
10553,D: 60-80k
10560,G: 120-140k
10562,D: 60-80k
10566,C: 40-60k
10567,F: 100-120k
10570,G: 120-140k
10573,D: 60-80k
1845,F: 100-120k
10576,I: 160-180k
10577,J: 200-220k
10578,F: 100-120k
10579,F: 100-120k
10580,H: 140-160k
10583,I: 160-180k
10588,D: 60-80k
10589,F: 100-120k
10590,G: 120-140k
10591,D: 60-80k
1850,C: 40-60k
10594,F: 100-120k
10595,F: 100-120k
10596,C: 40-60k
10597,J: 200-220k
10598,F: 100-120k
10601,D: 60-80k
10603,E: 80-100k
10604,E: 80-100k
10605,F: 100-120k
10606,D: 60-80k
1039,D: 60-80k
1851,C: 40-60k
10607,G: 120-140k
10701,C: 40-60k
10703,C: 40-60k
10704,D: 60-80k
10705,C: 40-60k
10706,G: 120-140k
10707,E: 80-100k
10708,E: 80-100k
10709,E: 80-100k
10710,E: 80-100k
1852,C: 40-60k
10801,C: 40-60k
10803,H: 140-160k
10804,I: 160-180k
10805,C: 40-60k
10901,E: 80-100k
10913,G: 120-140k
10914,G: 120-140k
1854,C: 40-60k
10916,F: 100-120k
10917,E: 80-100k
10918,E: 80-100k
10919,E: 80-100k
10920,F: 100-120k
10921,E: 80-100k
10922,E: 80-100k
10923,E: 80-100k
10924,E: 80-100k
10925,D: 60-80k
1860,D: 60-80k
10926,D: 60-80k
10927,C: 40-60k
10928,D: 60-80k
10930,G: 120-140k
10931,D: 60-80k
10933,E: 80-100k
10940,C: 40-60k
10941,D: 60-80k
10950,D: 60-80k
1862,F: 100-120k
10952,C: 40-60k
10953,G: 120-140k
10954,E: 80-100k
10956,F: 100-120k
10958,F: 100-120k
10960,E: 80-100k
10962,E: 80-100k
10963,D: 60-80k
10964,E: 80-100k
10965,E: 80-100k
1863,D: 60-80k
10968,E: 80-100k
10969,E: 80-100k
10970,E: 80-100k
10973,E: 80-100k
10974,E: 80-100k
10976,C: 40-60k
10977,C: 40-60k
10979,D: 60-80k
10980,E: 80-100k
1864,G: 120-140k
10983,F: 100-120k
10984,G: 120-140k
10986,F: 100-120k
10987,E: 80-100k
10988,D: 60-80k
10989,F: 100-120k
10990,E: 80-100k
10992,E: 80-100k
10993,D: 60-80k
1867,F: 100-120k
10994,G: 120-140k
10996,F: 100-120k
10998,E: 80-100k
11001,E: 80-100k
11003,E: 80-100k
11004,E: 80-100k
11005,C: 40-60k
11010,E: 80-100k
11020,G: 120-140k
11021,E: 80-100k
1876,E: 80-100k
11023,F: 100-120k
11024,E: 80-100k
11030,I: 160-180k
11040,F: 100-120k
11050,F: 100-120k
11096,C: 40-60k
11101,C: 40-60k
11102,C: 40-60k
11103,C: 40-60k
1879,F: 100-120k
11104,C: 40-60k
11105,D: 60-80k
11106,C: 40-60k
11109,G: 120-140k
11201,F: 100-120k
11203,C: 40-60k
11204,C: 40-60k
11205,C: 40-60k
11206,B: 20-40k
11207,B: 20-40k
1040,B: 20-40k
1880,E: 80-100k
11208,B: 20-40k
11209,D: 60-80k
11210,C: 40-60k
11211,C: 40-60k
11212,B: 20-40k
11213,B: 20-40k
11214,C: 40-60k
11215,F: 100-120k
11216,C: 40-60k
11217,E: 80-100k
1886,G: 120-140k
11218,C: 40-60k
11219,B: 20-40k
11220,B: 20-40k
11221,C: 40-60k
11222,D: 60-80k
11223,C: 40-60k
11224,B: 20-40k
11225,C: 40-60k
11226,C: 40-60k
11228,D: 60-80k
1887,F: 100-120k
11229,C: 40-60k
11230,C: 40-60k
11231,E: 80-100k
11232,C: 40-60k
11233,B: 20-40k
11234,D: 60-80k
11235,C: 40-60k
11236,C: 40-60k
11237,C: 40-60k
11238,D: 60-80k
1890,H: 140-160k
11239,B: 20-40k
11354,C: 40-60k
11355,B: 20-40k
11356,C: 40-60k
11357,D: 60-80k
11358,D: 60-80k
11360,E: 80-100k
11361,D: 60-80k
1901,B: 20-40k
11362,E: 80-100k
11363,E: 80-100k
11364,D: 60-80k
11365,C: 40-60k
11366,D: 60-80k
11367,C: 40-60k
11368,C: 40-60k
11369,C: 40-60k
11370,C: 40-60k
1902,B: 20-40k
11372,C: 40-60k
11373,C: 40-60k
11374,C: 40-60k
11375,D: 60-80k
11377,C: 40-60k
11378,C: 40-60k
11379,D: 60-80k
11385,C: 40-60k
11411,E: 80-100k
11412,D: 60-80k
1904,E: 80-100k
11413,E: 80-100k
11414,D: 60-80k
11415,D: 60-80k
11416,C: 40-60k
11417,D: 60-80k
11418,D: 60-80k
11419,C: 40-60k
11420,C: 40-60k
11421,D: 60-80k
11422,E: 80-100k
1905,C: 40-60k
11423,D: 60-80k
11426,D: 60-80k
11427,D: 60-80k
11428,D: 60-80k
11429,D: 60-80k
11432,C: 40-60k
11433,C: 40-60k
1906,D: 60-80k
11434,C: 40-60k
11435,C: 40-60k
11436,D: 60-80k
11501,E: 80-100k
11507,F: 100-120k
11509,G: 120-140k
11510,E: 80-100k
11514,E: 80-100k
11516,E: 80-100k
1907,E: 80-100k
11518,E: 80-100k
11520,D: 60-80k
11530,G: 120-140k
11542,D: 60-80k
11545,H: 140-160k
11547,F: 100-120k
11548,F: 100-120k
11550,C: 40-60k
11552,E: 80-100k
1050,D: 60-80k
1908,D: 60-80k
11553,D: 60-80k
11554,E: 80-100k
11557,G: 120-140k
11558,D: 60-80k
11559,F: 100-120k
11560,F: 100-120k
11561,E: 80-100k
11563,E: 80-100k
11565,F: 100-120k
1913,D: 60-80k
11566,G: 120-140k
11568,I: 160-180k
11569,F: 100-120k
11570,F: 100-120k
11572,E: 80-100k
11575,D: 60-80k
11576,H: 140-160k
11577,F: 100-120k
11579,F: 100-120k
11580,E: 80-100k
1915,D: 60-80k
11581,F: 100-120k
11590,E: 80-100k
11596,F: 100-120k
11598,G: 120-140k
11691,C: 40-60k
11692,C: 40-60k
11693,C: 40-60k
11694,D: 60-80k
11697,E: 80-100k
11701,D: 60-80k
1921,H: 140-160k
11702,E: 80-100k
11703,E: 80-100k
11704,E: 80-100k
11705,E: 80-100k
11706,D: 60-80k
11709,F: 100-120k
11710,F: 100-120k
11713,D: 60-80k
11714,E: 80-100k
11715,F: 100-120k
1922,E: 80-100k
11716,D: 60-80k
11717,D: 60-80k
11718,G: 120-140k
11719,E: 80-100k
11720,E: 80-100k
11721,F: 100-120k
11722,D: 60-80k
11724,J: 200-220k
11725,F: 100-120k
11726,D: 60-80k
1923,D: 60-80k
11727,D: 60-80k
11729,E: 80-100k
11730,F: 100-120k
11731,E: 80-100k
11732,F: 100-120k
11733,G: 120-140k
11735,E: 80-100k
11738,E: 80-100k
11739,G: 120-140k
11740,E: 80-100k
1929,E: 80-100k
11741,F: 100-120k
11742,E: 80-100k
11743,F: 100-120k
11746,E: 80-100k
11747,F: 100-120k
11749,E: 80-100k
11751,E: 80-100k
11752,F: 100-120k
11753,H: 140-160k
11754,F: 100-120k
1930,D: 60-80k
11755,E: 80-100k
11756,F: 100-120k
11757,E: 80-100k
11758,F: 100-120k
11762,F: 100-120k
11763,E: 80-100k
11764,F: 100-120k
11765,G: 120-140k
11766,F: 100-120k
11767,F: 100-120k
11768,F: 100-120k
11769,E: 80-100k
11770,H: 140-160k
11771,F: 100-120k
11772,D: 60-80k
11776,E: 80-100k
11777,F: 100-120k
11778,E: 80-100k
11779,E: 80-100k
11780,F: 100-120k
1938,D: 60-80k
11782,F: 100-120k
11783,F: 100-120k
11784,E: 80-100k
11786,G: 120-140k
11787,F: 100-120k
11788,F: 100-120k
11789,E: 80-100k
11790,G: 120-140k
11791,H: 140-160k
11792,G: 120-140k
1053,C: 40-60k
1940,F: 100-120k
11793,F: 100-120k
11795,F: 100-120k
11796,F: 100-120k
11797,H: 140-160k
11798,D: 60-80k
11801,E: 80-100k
11803,G: 120-140k
11804,F: 100-120k
11901,C: 40-60k
1944,E: 80-100k
11930,E: 80-100k
11932,D: 60-80k
11933,C: 40-60k
11934,E: 80-100k
11935,E: 80-100k
11937,E: 80-100k
11939,D: 60-80k
11940,E: 80-100k
11941,F: 100-120k
1945,F: 100-120k
11942,E: 80-100k
11944,C: 40-60k
11946,D: 60-80k
11948,F: 100-120k
11949,F: 100-120k
11950,D: 60-80k
11951,D: 60-80k
11952,D: 60-80k
11953,D: 60-80k
1949,F: 100-120k
11954,D: 60-80k
11955,D: 60-80k
11957,D: 60-80k
11958,D: 60-80k
11959,E: 80-100k
11960,F: 100-120k
11961,C: 40-60k
11962,J: 200-220k
11963,E: 80-100k
1950,E: 80-100k
11964,D: 60-80k
11965,F: 100-120k
11967,E: 80-100k
11968,E: 80-100k
11971,E: 80-100k
11972,F: 100-120k
11975,D: 60-80k
11976,F: 100-120k
1951,E: 80-100k
11977,E: 80-100k
11978,E: 80-100k
11980,E: 80-100k
12008,E: 80-100k
12009,E: 80-100k
12010,C: 40-60k
12015,C: 40-60k
12017,D: 60-80k
12018,E: 80-100k
1952,D: 60-80k
12019,E: 80-100k
12020,D: 60-80k
12022,C: 40-60k
12023,D: 60-80k
12025,C: 40-60k
12027,E: 80-100k
12028,E: 80-100k
12029,D: 60-80k
12031,C: 40-60k
1960,D: 60-80k
12032,C: 40-60k
12033,D: 60-80k
12035,B: 20-40k
12036,B: 20-40k
12037,D: 60-80k
12040,B: 20-40k
12041,D: 60-80k
12043,C: 40-60k
12045,C: 40-60k
1966,D: 60-80k
12046,E: 80-100k
12047,C: 40-60k
12051,C: 40-60k
12052,D: 60-80k
12053,E: 80-100k
12054,E: 80-100k
12056,E: 80-100k
12057,C: 40-60k
12058,D: 60-80k
12059,D: 60-80k
1969,E: 80-100k
12060,D: 60-80k
12061,E: 80-100k
12062,D: 60-80k
12063,H: 140-160k
12064,D: 60-80k
12065,E: 80-100k
12066,C: 40-60k
12067,D: 60-80k
12068,C: 40-60k
1005,D: 60-80k
1054,E: 80-100k
1970,D: 60-80k
12070,D: 60-80k
12071,C: 40-60k
12072,C: 40-60k
12074,D: 60-80k
12075,D: 60-80k
12076,C: 40-60k
12077,E: 80-100k
12078,B: 20-40k
12083,D: 60-80k
12084,D: 60-80k
1982,F: 100-120k
12085,C: 40-60k
12086,D: 60-80k
12087,D: 60-80k
12089,D: 60-80k
12090,C: 40-60k
12092,C: 40-60k
12093,C: 40-60k
12094,D: 60-80k
12095,C: 40-60k
12106,D: 60-80k
1983,F: 100-120k
12108,D: 60-80k
12110,D: 60-80k
12115,D: 60-80k
12116,C: 40-60k
12117,C: 40-60k
12118,D: 60-80k
12120,C: 40-60k
12121,D: 60-80k
12122,C: 40-60k
12123,D: 60-80k
1984,F: 100-120k
12124,F: 100-120k
12125,C: 40-60k
12130,E: 80-100k
12131,C: 40-60k
12132,D: 60-80k
12134,C: 40-60k
12136,E: 80-100k
12137,D: 60-80k
12138,D: 60-80k
12139,C: 40-60k
1985,G: 120-140k
12140,E: 80-100k
12143,C: 40-60k
12144,D: 60-80k
12147,D: 60-80k
12148,F: 100-120k
12149,C: 40-60k
12150,D: 60-80k
12151,D: 60-80k
12153,E: 80-100k
12154,D: 60-80k
2019,E: 80-100k
12155,C: 40-60k
12156,D: 60-80k
12157,C: 40-60k
12158,E: 80-100k
12159,E: 80-100k
12160,C: 40-60k
12164,C: 40-60k
12165,F: 100-120k
12166,C: 40-60k
2021,E: 80-100k
12167,C: 40-60k
12168,D: 60-80k
12169,C: 40-60k
12170,D: 60-80k
12172,C: 40-60k
12173,D: 60-80k
12174,C: 40-60k
12175,C: 40-60k
12176,D: 60-80k
12177,D: 60-80k
2025,F: 100-120k
12180,C: 40-60k
12182,C: 40-60k
12183,C: 40-60k
12184,D: 60-80k
12185,D: 60-80k
12186,E: 80-100k
12187,C: 40-60k
12188,D: 60-80k
12189,C: 40-60k
12190,C: 40-60k
2026,E: 80-100k
12192,D: 60-80k
12193,D: 60-80k
12194,D: 60-80k
12196,E: 80-100k
12197,C: 40-60k
12198,E: 80-100k
12202,B: 20-40k
12203,C: 40-60k
12204,C: 40-60k
2030,J: 180-200k
12205,D: 60-80k
12206,B: 20-40k
12207,A: 0-20k
12208,C: 40-60k
12209,C: 40-60k
12210,C: 40-60k
12211,E: 80-100k
12302,D: 60-80k
12303,D: 60-80k
1056,D: 60-80k
2032,E: 80-100k
12304,C: 40-60k
12305,B: 20-40k
12306,C: 40-60k
12307,A: 0-20k
12308,C: 40-60k
12309,E: 80-100k
12401,C: 40-60k
12404,D: 60-80k
12405,C: 40-60k
12406,C: 40-60k
2035,E: 80-100k
12407,D: 60-80k
12409,D: 60-80k
12410,D: 60-80k
12411,E: 80-100k
12412,C: 40-60k
12413,B: 20-40k
12414,C: 40-60k
12416,B: 20-40k
12417,C: 40-60k
12418,D: 60-80k
2038,F: 100-120k
12419,C: 40-60k
12420,E: 80-100k
12421,C: 40-60k
12422,D: 60-80k
12423,C: 40-60k
12424,B: 20-40k
12427,E: 80-100k
12428,C: 40-60k
12430,C: 40-60k
2043,F: 100-120k
12431,B: 20-40k
12432,C: 40-60k
12433,G: 120-140k
12434,B: 20-40k
12435,B: 20-40k
12438,F: 100-120k
12439,B: 20-40k
12440,C: 40-60k
12441,F: 100-120k
2045,D: 60-80k
12442,B: 20-40k
12443,D: 60-80k
12444,B: 20-40k
12446,C: 40-60k
12448,D: 60-80k
12449,B: 20-40k
12451,D: 60-80k
12452,C: 40-60k
12453,B: 20-40k
2047,B: 20-40k
12454,D: 60-80k
12455,C: 40-60k
12456,C: 40-60k
12458,C: 40-60k
12459,C: 40-60k
12460,C: 40-60k
12461,D: 60-80k
12463,C: 40-60k
12464,C: 40-60k
2048,E: 80-100k
12465,D: 60-80k
12466,D: 60-80k
12468,C: 40-60k
12469,C: 40-60k
12470,C: 40-60k
12471,C: 40-60k
12472,C: 40-60k
12473,D: 60-80k
12474,C: 40-60k
2050,E: 80-100k
12477,C: 40-60k
12480,C: 40-60k
12481,C: 40-60k
12482,B: 20-40k
12483,B: 20-40k
12484,D: 60-80k
12485,C: 40-60k
12486,D: 60-80k
12487,D: 60-80k
12489,D: 60-80k
2052,G: 120-140k
12491,C: 40-60k
12492,C: 40-60k
12493,E: 80-100k
12494,C: 40-60k
12495,E: 80-100k
12496,C: 40-60k
12498,D: 60-80k
12501,D: 60-80k
12502,D: 60-80k
2053,F: 100-120k
12503,D: 60-80k
12504,D: 60-80k
12507,D: 60-80k
12508,D: 60-80k
12513,D: 60-80k
12514,E: 80-100k
12515,C: 40-60k
12516,C: 40-60k
12517,D: 60-80k
1057,D: 60-80k
2054,E: 80-100k
12518,D: 60-80k
12520,E: 80-100k
12521,D: 60-80k
12522,C: 40-60k
12523,D: 60-80k
12524,D: 60-80k
12525,D: 60-80k
12526,D: 60-80k
12528,D: 60-80k
2056,H: 140-160k
12529,D: 60-80k
12530,A: 0-20k
12531,E: 80-100k
12533,F: 100-120k
12534,C: 40-60k
12538,D: 60-80k
12540,F: 100-120k
12542,D: 60-80k
12543,C: 40-60k
12545,D: 60-80k
2061,F: 100-120k
12546,D: 60-80k
12547,D: 60-80k
12548,C: 40-60k
12549,E: 80-100k
12550,C: 40-60k
12553,D: 60-80k
12561,D: 60-80k
12563,E: 80-100k
12564,E: 80-100k
12565,C: 40-60k
2062,E: 80-100k
12566,D: 60-80k
12567,D: 60-80k
12569,D: 60-80k
12570,F: 100-120k
12571,D: 60-80k
12572,D: 60-80k
12574,E: 80-100k
12575,G: 120-140k
12577,D: 60-80k
12578,D: 60-80k
2066,F: 100-120k
12580,D: 60-80k
12581,D: 60-80k
12582,E: 80-100k
12583,C: 40-60k
12585,F: 100-120k
12586,D: 60-80k
12589,E: 80-100k
12590,E: 80-100k
12592,D: 60-80k
12594,D: 60-80k
2067,G: 120-140k
12601,C: 40-60k
12603,D: 60-80k
12701,B: 20-40k
12719,C: 40-60k
12720,D: 60-80k
12721,C: 40-60k
12723,C: 40-60k
12724,D: 60-80k
2071,F: 100-120k
12725,C: 40-60k
12726,C: 40-60k
12729,C: 40-60k
12732,C: 40-60k
12733,C: 40-60k
12734,D: 60-80k
12736,B: 20-40k
12737,D: 60-80k
12738,D: 60-80k
12740,C: 40-60k
2072,D: 60-80k
12741,B: 20-40k
12742,C: 40-60k
12743,C: 40-60k
12745,D: 60-80k
12746,E: 80-100k
12747,D: 60-80k
12748,C: 40-60k
12749,C: 40-60k
12750,D: 60-80k
12751,C: 40-60k
2081,E: 80-100k
12752,C: 40-60k
12754,B: 20-40k
12758,C: 40-60k
12759,B: 20-40k
12760,C: 40-60k
12762,B: 20-40k
12763,C: 40-60k
12764,C: 40-60k
12765,D: 60-80k
12766,D: 60-80k
2090,G: 120-140k
12767,F: 100-120k
12768,C: 40-60k
12770,C: 40-60k
12771,C: 40-60k
12775,E: 80-100k
12776,C: 40-60k
12777,D: 60-80k
12779,B: 20-40k
1060,C: 40-60k
2093,F: 100-120k
12780,B: 20-40k
12781,C: 40-60k
12783,C: 40-60k
12785,C: 40-60k
12786,C: 40-60k
12787,C: 40-60k
12788,C: 40-60k
12789,C: 40-60k
12790,C: 40-60k
2108,F: 100-120k
12791,C: 40-60k
12792,B: 20-40k
12801,C: 40-60k
12803,C: 40-60k
12804,D: 60-80k
12808,D: 60-80k
12809,C: 40-60k
12810,C: 40-60k
12812,C: 40-60k
2109,F: 100-120k
12814,C: 40-60k
12815,D: 60-80k
12816,C: 40-60k
12817,C: 40-60k
12819,C: 40-60k
12821,B: 20-40k
12822,C: 40-60k
12823,E: 80-100k
12824,D: 60-80k
12827,D: 60-80k
2110,G: 120-140k
12828,C: 40-60k
12831,D: 60-80k
12832,C: 40-60k
12833,D: 60-80k
12834,C: 40-60k
12835,C: 40-60k
12836,D: 60-80k
12837,C: 40-60k
12838,C: 40-60k
12839,C: 40-60k
2111,C: 40-60k
12841,B: 20-40k
12842,B: 20-40k
12843,B: 20-40k
12844,C: 40-60k
12845,D: 60-80k
12846,C: 40-60k
12847,D: 60-80k
12849,D: 60-80k
12850,D: 60-80k
12851,C: 40-60k
2113,D: 60-80k
12852,C: 40-60k
12853,B: 20-40k
12855,C: 40-60k
12857,C: 40-60k
12859,C: 40-60k
12860,B: 20-40k
12861,D: 60-80k
2114,E: 80-100k
12863,D: 60-80k
12865,C: 40-60k
12866,D: 60-80k
12870,C: 40-60k
12871,D: 60-80k
12872,B: 20-40k
12873,C: 40-60k
12874,D: 60-80k
12878,C: 40-60k
2115,B: 20-40k
12883,C: 40-60k
12884,C: 40-60k
12885,C: 40-60k
12887,C: 40-60k
12901,C: 40-60k
12903,C: 40-60k
12910,C: 40-60k
12912,C: 40-60k
2116,E: 80-100k
12913,C: 40-60k
12914,C: 40-60k
12916,C: 40-60k
12917,C: 40-60k
12918,C: 40-60k
12919,C: 40-60k
12920,C: 40-60k
12921,D: 60-80k
12922,C: 40-60k
12923,C: 40-60k
2118,D: 60-80k
12924,B: 20-40k
12926,C: 40-60k
12927,C: 40-60k
12928,C: 40-60k
12929,C: 40-60k
12930,C: 40-60k
12932,C: 40-60k
12934,B: 20-40k
12935,C: 40-60k
1062,D: 60-80k
2119,B: 20-40k
12936,D: 60-80k
12937,C: 40-60k
12939,C: 40-60k
12941,D: 60-80k
12942,C: 40-60k
12943,C: 40-60k
12944,C: 40-60k
12945,D: 60-80k
12946,C: 40-60k
12950,C: 40-60k
2120,B: 20-40k
12952,C: 40-60k
12953,C: 40-60k
12955,D: 60-80k
12956,D: 60-80k
12957,B: 20-40k
